Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
RF,RF_n_estimators=300_max_features=log2,fine_metallic,0.6060000000000001,0.0637259758654192,5,0.1658,0.0593186311372742,5,0.1751999999999999,0.0598264155703816,5,0.7398,0.0464940856453807,5,0.1402,0.0455817946114454,5,0.1688,0.0426110314355332,5,0.2472,0.1456784129512674,5,0.9648,0.0210166600581538,5
RF,RF_n_estimators=300_max_features=log2,fine_milky,0.6386000000000001,0.0386044038938565,5,0.2458,0.0740655115421476,5,0.2552,0.0696649122586112,5,0.8173999999999999,0.0460086948304339,5,0.2084,0.0931815432368449,5,0.2382,0.1019691129705461,5,0.2946,0.0784174725427949,5,0.9816,0.0071624018317879,5
RF,RF_n_estimators=300_max_features=log2,fine_mint,0.7203999999999999,0.0350471111505641,5,0.4514,0.0451364597636987,5,0.471,0.0426790346657466,5,0.8948,0.0118194754536739,5,0.4912000000000001,0.0650207659136679,5,0.4955999999999999,0.0905582685346843,5,0.4648,0.0766302812209377,5,0.976,0.0111130553854464,5
RF,RF_n_estimators=300_max_features=log2,fine_muguet,0.6646,0.0591675586787219,5,0.287,0.1199958332609928,5,0.2875999999999999,0.1192530922030955,5,0.923,0.0271201032446412,5,0.2224,0.1200824716601053,5,0.2714,0.1576048857110717,5,0.3429999999999999,0.1206834702848737,5,0.9868,0.0088147603484156,5
RF,RF_n_estimators=300_max_features=log2,fine_mushroom,0.6902,0.0773576111316785,5,0.3024,0.0847543509207639,5,0.3057999999999999,0.0802695459062775,5,0.8524,0.0611702542090516,5,0.3082,0.1096093061742478,5,0.2613999999999999,0.0405253007391678,5,0.4034000000000001,0.1611452760710037,5,0.9766,0.0087920418561333,5
RF,RF_n_estimators=300_max_features=log2,fine_musk,0.8066000000000001,0.0255988280981766,5,0.6132,0.0573559064090176,5,0.6184000000000001,0.0556713570878239,5,0.9058,0.040604186976222,5,0.6841999999999999,0.0539601704963948,5,0.6252,0.1072995806142782,5,0.6215999999999999,0.0525575874636574,5,0.9922,0.003563705936241,5
RF,RF_n_estimators=300_max_features=log2,fine_musty,0.6008,0.0306708330503101,5,0.1754,0.036156603822815,5,0.2048,0.0376855409938612,5,0.7468,0.0203519040878243,5,0.147,0.0302820078594534,5,0.196,0.0660189366772898,5,0.2533999999999999,0.0821693373467256,5,0.9484,0.0296529931035637,5
RF,RF_n_estimators=300_max_features=log2,fine_natural,0.663,0.1209111243848141,5,0.1034,0.0672257391182871,5,0.0772,0.0285254272535925,5,0.771,0.056890245209526,5,0.0632,0.029439769020833,5,0.0426,0.0147749788493926,5,0.4881999999999999,0.3053468519569179,5,0.8380000000000001,0.06875681784376,5
RF,RF_n_estimators=300_max_features=log2,fine_nutty,0.6914,0.0245519856630782,5,0.4084,0.037413901159863,5,0.4392,0.0281016013778574,5,0.8544,0.0247648945081541,5,0.4884,0.0475005263128736,5,0.4966,0.1276804605254853,5,0.424,0.078654306938654,5,0.9586,0.0313576147052035,5
RF,RF_n_estimators=300_max_features=log2,fine_odorless,0.906,0.0270832051279016,5,0.7253999999999999,0.0547795582311504,5,0.7318,0.0555400756211224,5,0.9796,0.0141703916671347,5,0.8484,0.0477210645312947,5,0.6576000000000001,0.0718804563146339,5,0.8300000000000001,0.0541987084716969,5,0.9814,0.0065421708935184,5
