Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
SVM,SVM_C=1,fine_coconut,0.7116,0.0679139160997214,5,0.379,0.141723322004531,5,0.3838,0.143091579067393,5,0.9132,0.0328131071372401,5,0.3216,0.125717142824676,5,0.3618,0.1664547986691883,5,0.4408,0.1317638038309459,5,0.9824,0.0117601020403736,5
SVM,SVM_C=1,fine_coffee,0.6732,0.0950273644799222,5,0.2898,0.0922155084570919,5,0.2958,0.0813584660622359,5,0.9346,0.0165770926280816,5,0.349,0.0746223827011708,5,0.27,0.0556821335798117,5,0.3692,0.2050346312211671,5,0.977,0.0151822264506889,5
SVM,SVM_C=1,fine_cognac,0.7582,0.0764800627614805,5,0.4145999999999999,0.093119815291913,5,0.4162,0.0867104376646779,5,0.9442,0.0178661691473018,5,0.3362,0.0999284744204573,5,0.3522,0.0870413694745205,5,0.5408000000000001,0.1562712385565559,5,0.9754,0.0120540449642433,5
SVM,SVM_C=1,fine_cooked,0.6938000000000001,0.0448965477514696,5,0.2046,0.0301214209492181,5,0.1868,0.0217186555753343,5,0.7944,0.0453464441825375,5,0.1212,0.0311159123279392,5,0.1204,0.0192561678430574,5,0.4484,0.1027827806590189,5,0.939,0.0205791156272566,5
SVM,SVM_C=1,fine_cooling,0.7030000000000001,0.0931933474020544,5,0.2536,0.0553877242717192,5,0.237,0.0426790346657466,5,0.8684000000000001,0.0469393225345232,5,0.2469999999999999,0.0880851860416949,5,0.182,0.0322102468168128,5,0.442,0.2080624906127964,5,0.964,0.022,5
SVM,SVM_C=1,fine_cortex,0.5298,0.0492564716560169,5,0.0258,0.0467461228338778,5,0.026,0.0383079626187559,5,0.7198,0.0619612782308435,5,0.0922,0.0974817931718533,5,0.0156,0.0229847775712535,5,0.0786,0.1140824263416587,5,0.9814,0.0185013513019995,5
SVM,SVM_C=1,fine_coumarinic,0.6578,0.0403447642204041,5,0.3474,0.0304844222513729,5,0.3426,0.034753417098179,5,0.9094,0.0252843825315153,5,0.3276,0.1048775476448605,5,0.4131999999999999,0.1217320828705399,5,0.3228,0.0844789914712527,5,0.9934,0.0048785243670601,5
SVM,SVM_C=1,fine_creamy,0.6182,0.0478351335317463,5,0.2213999999999999,0.0617033224389092,5,0.247,0.0596489731680269,5,0.7747999999999999,0.0443531284127737,5,0.229,0.0752063827078526,5,0.245,0.0713862731902989,5,0.2714,0.1123979537180281,5,0.9646,0.0209475535564418,5
SVM,SVM_C=1,fine_cucumber,0.7302,0.0838313783734944,5,0.3702,0.0960348894933503,5,0.3636,0.091341666286531,5,0.9572,0.028208154849263,5,0.353,0.1300845878649734,5,0.3126,0.0769272383489749,5,0.4702,0.1710283602213387,5,0.99,0.0055226805085936,5
SVM,SVM_C=1,fine_dairy,0.6674,0.073819374150693,5,0.256,0.0640819787459781,5,0.2636,0.0508360108584456,5,0.834,0.0787940353072489,5,0.214,0.0521344415909482,5,0.2211999999999999,0.0533404161963515,5,0.3698,0.1613000309981371,5,0.9658,0.0159749804381727,5
SVM,SVM_C=1,fine_dry,0.5886,0.0629865064914701,5,0.087,0.0452327315115945,5,0.1104,0.0243885218904303,5,0.6722,0.0609278261552141,5,0.0856,0.0142232204510792,5,0.0726,0.0135757136092361,5,0.316,0.1724601403223365,5,0.8608,0.0604044700332682,5
SVM,SVM_C=1,fine_earthy,0.6527999999999999,0.0463594650529964,5,0.2445999999999999,0.0460358555910499,5,0.2904,0.0461280825528224,5,0.7602,0.0309467284215957,5,0.2573999999999999,0.0419857118553443,5,0.249,0.0565464410904877,5,0.4054,0.1461636069615142,5,0.9004,0.0658733633572782,5
SVM,SVM_C=1,fine_ethereal,0.7356,0.029177045772319,5,0.5038,0.0532888356037171,5,0.5266,0.0504261836747537,5,0.909,0.0152151240547029,5,0.5624,0.0657518060588452,5,0.5728,0.0826056898766664,5,0.4946,0.0625883375717872,5,0.9766,0.0092897793299949,5
SVM,SVM_C=1,fine_fatty,0.781,0.0325729949498046,5,0.5174000000000001,0.0109224539367305,5,0.5744,0.0077974354758472,5,0.8652,0.017626684316683,5,0.5612,0.0419666534286449,5,0.529,0.052335456432518,5,0.644,0.0959817691022623,5,0.9182,0.0314515500412936,5
SVM,SVM_C=1,fine_fermented,0.674,0.0734472599897368,5,0.2759999999999999,0.0351852241715183,5,0.2795999999999999,0.0408325850271569,5,0.8725999999999999,0.0148761554173113,5,0.279,0.0612984502251076,5,0.2639999999999999,0.0800281200578896,5,0.3876,0.1743912268435542,5,0.9602,0.0292438027622947,5
SVM,SVM_C=1,fine_fishy,0.6748000000000001,0.0379697247817257,5,0.3488,0.0324299244525793,5,0.3561999999999999,0.0343904056387824,5,0.9048,0.0375059995200767,5,0.3162,0.0863984953572688,5,0.363,0.025583197610932,5,0.36,0.0786256955454131,5,0.99,0.0027386127875258,5
SVM,SVM_C=1,fine_floral,0.7794000000000001,0.0147410990092326,5,0.515,0.0344601218802255,5,0.6292,0.025459772190654,5,0.8618,0.0180194339533737,5,0.6226,0.0409670599384432,5,0.5608,0.0512025389995457,5,0.7228,0.046289307620659,5,0.836,0.0412734781669778,5
SVM,SVM_C=1,fine_fresh,0.6484,0.037427262790645,5,0.24,0.0229891278651452,5,0.3246,0.0231257432312996,5,0.757,0.0112694276695846,5,0.2638,0.013274034804836,5,0.2706,0.0347678011959341,5,0.4453999999999999,0.135561056354692,5,0.851,0.0621409687726221,5
SVM,SVM_C=1,fine_fruit skin,0.5296000000000001,0.0372666070363267,5,0.054,0.0699821405788648,5,0.0576,0.0620185456133889,5,0.7396,0.0797890969995274,5,0.0975999999999999,0.0820445001203615,5,0.0693999999999999,0.1044834915189954,5,0.0786,0.0783504945740612,5,0.9808,0.016254230218623,5
SVM,SVM_C=1,fine_fruity,0.777,0.0085146931829632,5,0.5534000000000001,0.0151095995976067,5,0.7247999999999999,0.0116060329139633,5,0.8554,0.0077006493232713,5,0.7996000000000001,0.0060663003552412,5,0.721,0.01,5,0.729,0.0234200768572607,5,0.8251999999999999,0.0159122594247328,5
SVM,SVM_C=1,fine_garlic,0.7652,0.0983753017784443,5,0.5154,0.0775132246781154,5,0.5034000000000001,0.0844055685366789,5,0.9682,0.0211116081812826,5,0.5426,0.1037005303747285,5,0.5582,0.1802115423606379,5,0.5452,0.2063678754070022,5,0.9854,0.0117813411800184,5
SVM,SVM_C=1,fine_gassy,0.6308,0.1308155189570411,5,0.1968,0.165988553822244,5,0.1822,0.1609742215387296,5,0.9502,0.0474942101734516,5,0.2598,0.2335577016499349,5,0.1886,0.1834156481873888,5,0.2728,0.2706033998308225,5,0.9896,0.0126214103807776,5
SVM,SVM_C=1,fine_geranium,0.6517999999999999,0.0911712674037166,5,0.2506,0.0813375681957605,5,0.2478,0.0692906920155947,5,0.8784000000000001,0.0564384620626749,5,0.1978,0.0625875386958138,5,0.2315999999999999,0.065736595591801,5,0.3168,0.1889687804903233,5,0.987,0.0074498322128757,5
SVM,SVM_C=1,fine_grape,0.631,0.0641677489086223,5,0.285,0.0470584742634098,5,0.2596,0.0600441504228346,5,0.8333999999999999,0.0573785674272197,5,0.2794,0.06298650649147,5,0.409,0.2343181597742693,5,0.2784,0.1460660809359928,5,0.9844,0.0193468343663763,5
SVM,SVM_C=1,fine_grapefruit,0.6874,0.0452747170062938,5,0.3778,0.0726477804203266,5,0.3722,0.0568744230739969,5,0.8934,0.0558864921067694,5,0.3736,0.1286790581252443,5,0.422,0.2180103208566053,5,0.3856,0.0958034446144813,5,0.9896,0.0059833101206606,5
SVM,SVM_C=1,fine_grassy,0.554,0.0689601334105438,5,0.0714,0.0932512734497497,5,0.078,0.0898860389604525,5,0.7806,0.0537986988690247,5,0.0994,0.0690239089011916,5,0.0562,0.0651321733093561,5,0.1288,0.1465493091078903,5,0.979,0.0158745078663875,5
SVM,SVM_C=1,fine_green,0.7242,0.0146696966567138,5,0.4304,0.0370580625505435,5,0.606,0.02259424705539,5,0.8096,0.0202558633486701,5,0.6498,0.0347303901504144,5,0.5549999999999999,0.0631387361292574,5,0.6838,0.0964790132619524,5,0.7644,0.0896705079722424,5
SVM,SVM_C=1,fine_hawthorn,0.5922,0.1438113347410418,5,0.136,0.1960867155112757,5,0.1322,0.1837367682310756,5,0.9222,0.073638984240686,5,0.2004,0.1769655333673763,5,0.1093999999999999,0.1500626535817623,5,0.1906,0.2937018896772712,5,0.9942,0.0064187226143525,5
SVM,SVM_C=1,fine_hay,0.5916,0.0628076428470294,5,0.108,0.0739695883454815,5,0.109,0.0677679865423195,5,0.78,0.1002671431726266,5,0.0994,0.0266702080981757,5,0.0768,0.0498166638786661,5,0.2172,0.1426874206088259,5,0.9668,0.0236050841981128,5
SVM,SVM_C=1,fine_hazelnut,0.7288,0.0883045865173491,5,0.3416,0.0673149314788331,5,0.3272,0.0635468331232957,5,0.8938,0.0910422978620377,5,0.3008,0.0199424171052558,5,0.2802,0.0835745176474265,5,0.4708,0.1810005524853446,5,0.9866,0.0071274118724821,5
SVM,SVM_C=1,fine_herbal,0.6878,0.0229499455337044,5,0.3282,0.025390943267236,5,0.4397999999999999,0.0171668284782017,5,0.7792,0.0263001901133813,5,0.4155999999999999,0.0381221720262631,5,0.3772,0.0213236957397164,5,0.5346,0.0697481182541866,5,0.8412,0.03275973137863,5
SVM,SVM_C=1,fine_honey,0.6606,0.0637675466048365,5,0.3524,0.1611251066718033,5,0.3672,0.1520335489291754,5,0.8470000000000001,0.041346100178856,5,0.3478,0.1492755840718769,5,0.4128,0.2054329574338061,5,0.3384,0.1233138272863185,5,0.9828,0.0086139421869432,5
SVM,SVM_C=1,fine_hyacinth,0.6364,0.0462471620750939,5,0.2254,0.0848427958049473,5,0.2247999999999999,0.0900844048656591,5,0.8436,0.0594037035882443,5,0.1482,0.0667847287933401,5,0.2092,0.1114257600377937,5,0.2875999999999999,0.0958164912736841,5,0.9854,0.0085322916030806,5
SVM,SVM_C=1,fine_jasmin,0.6826,0.071647051579252,5,0.3936,0.0546882071382853,5,0.3746,0.0940600871783563,5,0.8699999999999999,0.0533151010502652,5,0.359,0.083255630440229,5,0.5218,0.2833323137236556,5,0.3766,0.149702371390703,5,0.9882,0.0090388052307813,5
SVM,SVM_C=1,fine_juicy,0.619,0.0822283406131973,5,0.1326,0.0916504228031709,5,0.124,0.0840565285983188,5,0.8488,0.0445331337320876,5,0.079,0.0433185872345809,5,0.0858,0.0657662527440936,5,0.2676,0.1763981292417808,5,0.9706,0.0148593404968053,5
SVM,SVM_C=1,fine_ketonic,0.7832,0.0518333869238736,5,0.4944,0.0927000539374169,5,0.4948,0.0920010869501007,5,0.9386,0.0377597669484333,5,0.4424,0.0796605297496822,5,0.4368,0.0878845834034616,5,0.5736000000000001,0.1034857478109908,5,0.993,0.0007071067811865,5
SVM,SVM_C=1,fine_lactonic,0.7388,0.0582254240001736,5,0.3734,0.0684492512742104,5,0.3703999999999999,0.0632558297708598,5,0.8937999999999999,0.0623634508346034,5,0.3196,0.0888217315751049,5,0.3017999999999999,0.0592933385803161,5,0.494,0.1194005862632173,5,0.9844,0.0056833088953531,5
SVM,SVM_C=1,fine_lavender,0.6315999999999999,0.0680646751259417,5,0.2476,0.1366576013253562,5,0.2406,0.1437369124477077,5,0.8388,0.0837090198246282,5,0.1868,0.0935398310881519,5,0.2719999999999999,0.1642909005392568,5,0.2738,0.1358793582557704,5,0.9896,0.0115021737076084,5
SVM,SVM_C=1,fine_leafy,0.5944,0.0298713909953988,5,0.1352,0.0324607455244022,5,0.155,0.0347491007077881,5,0.7056,0.0405253007391678,5,0.1128,0.0339587985653203,5,0.1282,0.0485921804408898,5,0.2517999999999999,0.1045069375687566,5,0.937,0.0506705042406329,5
SVM,SVM_C=1,fine_leathery,0.6456,0.0753544955526874,5,0.2232,0.1170649392431397,5,0.2176,0.1194039362835246,5,0.8144,0.0398283818400898,5,0.183,0.0559061713945786,5,0.198,0.1349184939139182,5,0.3074,0.1554454888377273,5,0.9834,0.0111489909857349,5
SVM,SVM_C=1,fine_lemon,0.6626000000000001,0.0407651812212334,5,0.2902,0.0646583327963225,5,0.2935999999999999,0.0691541755789193,5,0.8625999999999999,0.0500979041477785,5,0.253,0.0814094589098834,5,0.2842,0.1056489469895464,5,0.3424,0.0889876395911252,5,0.983,0.0108627804912002,5
SVM,SVM_C=1,fine_lily,0.6098,0.0885505505347086,5,0.2179999999999999,0.0911043357914429,5,0.2093999999999999,0.0770603659477425,5,0.8507999999999999,0.0393916234750486,5,0.1752,0.0761918630826153,5,0.2648,0.1436930756856432,5,0.232,0.1908441772755983,5,0.988,0.0146287388383277,5
SVM,SVM_C=1,fine_malty,0.6994,0.0638850530249447,5,0.515,0.1544020725249502,5,0.4622,0.1634952598701258,5,0.945,0.027303845882952,5,0.5974,0.0693455117509417,5,0.7686,0.3612946166219474,5,0.4022,0.1307103668421139,5,0.997,0.0061644140029689,5
SVM,SVM_C=1,fine_meaty,0.795,0.0755546160072301,5,0.4846,0.0679065534392668,5,0.504,0.0622776043212967,5,0.9318,0.0143422452914458,5,0.4972,0.0575690889280002,5,0.4288,0.0245091819528926,5,0.646,0.1681695572926325,5,0.9442,0.0179359973238178,5
SVM,SVM_C=1,fine_medicinal,0.6388,0.0719840260057743,5,0.2596,0.0650714991374872,5,0.2632,0.0585636405972169,5,0.8754,0.0324468796650772,5,0.273,0.0475131560728183,5,0.265,0.0305941170815567,5,0.289,0.1488623525274271,5,0.9888,0.0057619441163551,5
SVM,SVM_C=1,fine_melon,0.663,0.0726670489286581,5,0.3078,0.0751212353466048,5,0.314,0.0791233214671881,5,0.8638,0.0316970030129033,5,0.282,0.0595105032746321,5,0.329,0.0849558708977784,5,0.3484,0.1585096211590956,5,0.9784,0.0155016128193165,5
