Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
XGB,XGB_n_estimators=100_max_depth=6,fine_phenolic,0.6942,0.0578938684145393,5,0.4548,0.1147745616415066,5,0.4599999999999999,0.1146254770982437,5,0.9024,0.0435407854775266,5,0.4812,0.0750146652328729,5,0.5650000000000001,0.1465656849334113,5,0.4012,0.1158606922126741,5,0.9876,0.0072663608498339,5
XGB,XGB_n_estimators=100_max_depth=6,fine_pine,0.7262,0.0684667802660531,5,0.4002,0.0796316519984359,5,0.3972,0.0863927080256198,5,0.9412,0.0317600377833528,5,0.3534,0.0774390082581124,5,0.3828,0.1137615928158532,5,0.4658,0.1407309489771173,5,0.987,0.0073143694191638,5
XGB,XGB_n_estimators=100_max_depth=6,fine_pineapple,0.7148,0.0532794519491332,5,0.3998,0.0576081591443434,5,0.4126,0.0539240206216116,5,0.9,0.0221359436211786,5,0.4382,0.088315910231396,5,0.4178,0.1413053431403073,5,0.4631999999999999,0.1249467886742192,5,0.9666,0.0218013761033564,5
XGB,XGB_n_estimators=100_max_depth=6,fine_plum,0.5609999999999999,0.0412189276910499,5,0.1347999999999999,0.0784901267676387,5,0.1379999999999999,0.0821857651908163,5,0.806,0.0321480948113569,5,0.1456,0.0559937496511887,5,0.1654,0.0977640015547645,5,0.1286,0.0874030891902569,5,0.9934,0.0052249401910452,5
XGB,XGB_n_estimators=100_max_depth=6,fine_popcorn,0.7784,0.0798235554206901,5,0.5502,0.181788888549328,5,0.5516,0.1806026024175731,5,0.9792,0.0118194754536739,5,0.5955999999999999,0.1781131662735801,5,0.5506,0.2121020980565727,5,0.5606,0.1572714214344106,5,0.9964,0.0020736441353327,5
XGB,XGB_n_estimators=100_max_depth=6,fine_potato,0.6,0.1288235226967498,5,0.1612,0.1733340705112529,5,0.1516,0.1653792610940078,5,0.8816,0.0308674585931527,5,0.2164,0.0995303973668346,5,0.1669999999999999,0.1564912138108718,5,0.2065999999999999,0.262900741725846,5,0.9938,0.0053572380943915,5
XGB,XGB_n_estimators=100_max_depth=6,fine_powdery,0.6234,0.0570771407833293,5,0.193,0.0847968159779599,5,0.2192,0.0801448688313855,5,0.8076000000000001,0.0502025895746424,5,0.1903999999999999,0.0965779477934792,5,0.1768,0.0610712698410635,5,0.2926,0.1169670893884258,5,0.9538,0.008258329128825,5
XGB,XGB_n_estimators=100_max_depth=6,fine_pungent,0.6256,0.0310853663320862,5,0.3134,0.0513887147144195,5,0.3134,0.0289706748281775,5,0.8506,0.0332460523972395,5,0.3328,0.0562823240458316,5,0.4522,0.1874291866279102,5,0.2702,0.0758498516808042,5,0.981,0.01554027026792,5
XGB,XGB_n_estimators=100_max_depth=6,fine_radish,0.6272,0.0523373671481476,5,0.325,0.1021958903283297,5,0.3174,0.1060037735177385,5,0.8231999999999999,0.0755360840923065,5,0.3198,0.1043393501992417,5,0.4314,0.1087510919485409,5,0.2582,0.1044949759557846,5,0.9964,0.0008944271909999,5
XGB,XGB_n_estimators=100_max_depth=6,fine_raspberry,0.5302,0.0331767991222781,5,0.1125999999999999,0.122361350106968,5,0.0965999999999999,0.0961758805522465,5,0.675,0.1238971347529877,5,0.0912,0.0704393356016366,5,0.2286,0.2545384057465591,5,0.0652,0.0634089898989094,5,0.9956,0.0031304951684996,5
XGB,XGB_n_estimators=100_max_depth=6,fine_ripe,0.5690000000000001,0.0530848377599479,5,0.126,0.0630515661978352,5,0.1336,0.0615085359929823,5,0.7602,0.1052625289454894,5,0.1186,0.057334980596491,5,0.142,0.0506606356059613,5,0.1554,0.113226763620621,5,0.983,0.0094604439642122,5
XGB,XGB_n_estimators=100_max_depth=6,fine_roasted,0.804,0.0360485783353518,5,0.5136000000000001,0.0283954221662577,5,0.5356,0.0279338504327634,5,0.9228,0.0194087609084145,5,0.5434,0.0573959928914902,5,0.4622,0.0765617397921442,5,0.6614,0.088081212525714,5,0.9468,0.0186601178988772,5
XGB,XGB_n_estimators=100_max_depth=6,fine_rose,0.7203999999999999,0.0683176404744777,5,0.4309999999999999,0.0985596266226693,5,0.4602,0.1040754533980034,5,0.8897999999999999,0.0317600377833528,5,0.5198,0.0741734453831018,5,0.473,0.1032061044706174,5,0.4833999999999999,0.1525919394987821,5,0.957,0.0302324329156619,5
XGB,XGB_n_estimators=100_max_depth=6,fine_rummy,0.561,0.0246677927670879,5,0.1538,0.0645189894527184,5,0.1602,0.0617673052674309,5,0.7822,0.0486436018403242,5,0.146,0.0516042633897626,5,0.2118,0.091671696831683,5,0.1312,0.049185363676606,5,0.991,0.0029154759474226,5
XGB,XGB_n_estimators=100_max_depth=6,fine_sandalwood,0.7646,0.1185698106602182,5,0.5596,0.1650857353013882,5,0.5542,0.1725534699738026,5,0.939,0.0496034273009436,5,0.5704,0.1653339045689056,5,0.6104,0.0833444659230593,5,0.5314,0.237004852271003,5,0.9978,0.0004472135954999,5
XGB,XGB_n_estimators=100_max_depth=6,fine_savory,0.7016,0.0379512845632396,5,0.3376,0.0662404710128181,5,0.3516,0.0638341601338969,5,0.86,0.0386652298583624,5,0.279,0.0861423240921673,5,0.2992,0.0598890641102363,5,0.43,0.0740776619501452,5,0.973,0.005049752469181,5
XGB,XGB_n_estimators=100_max_depth=6,fine_sharp,0.597,0.0362146379244636,5,0.1884,0.0468646988681246,5,0.1982,0.0413243269757657,5,0.7814,0.0626282683777861,5,0.1486,0.0422054498850563,5,0.2133999999999999,0.0878567015087637,5,0.2131999999999999,0.0803598158285594,5,0.9806,0.0110589330407594,5
