label,Bal.Acc_mean,Bal.Acc_std,MCC_mean,MCC_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,PR_AUC_mean,PR_AUC_std,Precision_mean,Precision_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std
leathery,0.6606840248119068,0.054707072403517736,0.3561971219264478,0.10282528342724584,0.3377777777777778,0.07269078770576058,0.8718632121200107,0.05599841953806977,0.23268233090579438,0.08279705360187314,0.45777777777777773,0.31531387458558313,0.3285103785103785,0.11385189858790963,0.9928576711134349,0.005519878612558609
lemon,0.6444431230058407,0.03730353669736075,0.254353108737486,0.06923607025865879,0.2625740372980684,0.0702832387952263,0.8574736203971831,0.053796637819121584,0.18775078479958823,0.09103765002344674,0.24213286713286708,0.08910791767735021,0.30666666666666664,0.07848389785314068,0.9822195793450149,0.009518400495541873
lily,0.6898769511829362,0.1665701948171337,0.19728900055817014,0.11590153666667433,0.17330704383335957,0.06974920338805701,0.899625396832246,0.04722082130505359,0.22186208637388122,0.16009676848816798,0.12350621361397221,0.030557049515570735,0.4181081663434604,0.3588971506252112,0.961645736022412,0.0272560020769814
malty,0.7789766652264609,0.13142851045483378,0.318302838172565,0.19536168841662482,0.2796312383268905,0.20852925184323814,0.9136976917623952,0.11202328598181999,0.41114146877975577,0.3213850445220925,0.2071312427409988,0.1811177360808517,0.5809523809523809,0.27921397428609107,0.9770009495005411,0.02889094792796579
meaty,0.7834762792461142,0.03603112988385967,0.5337987901883585,0.05859514160726536,0.5611049268316164,0.055289958963241216,0.9422573595036494,0.013134891051658146,0.5235212714827244,0.08462200700578275,0.530125558946232,0.06602566326798286,0.601574630945872,0.07452641397514538,0.9653779275463563,0.008443425914078597
medicinal,0.6703882346572727,0.05340517238382187,0.3212230913186345,0.0555097572798417,0.32451416122004356,0.060255448294561864,0.8990987295265412,0.02846630086991495,0.28439329626878873,0.07573764905232108,0.3236113886113886,0.05230955514618011,0.3515944839474251,0.11031893411884115,0.9891819853671203,0.004622796385172204
melon,0.6646497550079763,0.0899203699000238,0.2914251471101718,0.08058458555194296,0.29128322598611217,0.07399672390942824,0.8699074441443544,0.038217485895118385,0.26409797743863406,0.08624425882765678,0.3099394321525469,0.125706985363339,0.3572256728778468,0.196524278574085,0.9720738371381057,0.02148301455542792
metallic,0.6067602354390783,0.04573553629887201,0.22190994705023193,0.09002202503007035,0.23090886978307226,0.09010542975584719,0.7665180792270413,0.05390952427141933,0.16880285626507627,0.09149931543276914,0.2726164874551971,0.12792293704704105,0.2402523402523402,0.11154870662188537,0.9732681306258163,0.03263691226033851
milky,0.5731106752569136,0.04886079427915663,0.19008204586728292,0.07815441929315203,0.18167918313570486,0.09403840453936564,0.827038146023195,0.03379565534402937,0.19979249784042935,0.09673162442070625,0.3025,0.1313524732246113,0.15338235294117647,0.10140609629988726,0.9928389975726508,0.004644743543245761
mint,0.7163318622114174,0.03703473140031124,0.40250397594122556,0.015900178352571796,0.42449914529008004,0.019594977361098706,0.8821873853981981,0.0082879893807513,0.41093439237335083,0.08798453383741815,0.40929163973281624,0.0739905309401012,0.4676445304104878,0.09122708542584493,0.965019194012347,0.01767786187285388
muguet,0.6954679201175415,0.08384279673820436,0.2758084084131177,0.11103457829214519,0.26702020202020205,0.10678080392910586,0.9045549905732827,0.043740870356843306,0.20632125623296976,0.08145883979170135,0.2089133527119797,0.10707954204047469,0.4096256684491978,0.1699580164585288,0.9813101717858853,0.007627446070087829
mushroom,0.6391741619841871,0.04882650355046925,0.23909161508511317,0.06628235501636967,0.24686183915463816,0.059346640980249776,0.859517300039897,0.033309518863102676,0.23788971294424752,0.009709292540840611,0.23258033124924182,0.10431983231507949,0.3021265284423179,0.10579472321734164,0.9762217955260564,0.012693456876604373
musk,0.757951367074537,0.02317487284712993,0.5971352758309469,0.058762405146895104,0.5901119570085087,0.04305103810979286,0.8990524914599659,0.02250704813282296,0.6320306513621778,0.04159976671924112,0.7163461538461539,0.1865731529993486,0.5210526315789474,0.049267487439076475,0.9948501025701265,0.004242576845337122
musty,0.5928800037061153,0.029250971518000417,0.15218461476209647,0.032249988484263414,0.1881308139993083,0.029147072730835367,0.7324061070771098,0.021721345603172487,0.14897061044761503,0.02966614803091576,0.15890266048042156,0.020780368130383833,0.23911150864639236,0.07027614110409484,0.9466484987658381,0.014501396869606477
natural,0.5311237318243773,0.030354568486299627,0.04464283629455024,0.0460294542131516,0.05173473869126042,0.05049206455036781,0.7757227589270574,0.03935668586497724,0.07347511201474563,0.037373824783972893,0.043939393939393924,0.046404220700344105,0.07954545454545454,0.07954545454545454,0.9827020091033003,0.021628001745466842
nutty,0.7178420781170618,0.043191932131107856,0.43336578409628224,0.06950802062575456,0.47122368266979897,0.06130449149353453,0.8445558645966804,0.03248006102157457,0.45057151960845176,0.07631357565123138,0.4783991446637351,0.1002607209030186,0.4793229552755127,0.0948484765553434,0.9563612009586109,0.01693435583039066
odorless,0.8711002384522029,0.06052740972773696,0.6875153989679615,0.06174100281548617,0.6942436150421794,0.06235933571027959,0.9642464260272223,0.024188014532717298,0.8068272664582411,0.06559186699583605,0.6545204856752543,0.07968626894360718,0.76,0.1257477633995929,0.982200476904406,0.008075759743803498
