label,Bal.Acc_mean,Bal.Acc_std,MCC_mean,MCC_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,PR_AUC_mean,PR_AUC_std,Precision_mean,Precision_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std
fruity,0.7661021541926413,0.00750181419363322,0.5392999373588725,0.023911557415189324,0.7093674510724626,0.010072308060891233,0.8540293989191156,0.0107100477351086,0.7977119422536229,0.02133050530693715,0.730614587800077,0.0467169380487044,0.6928893023486313,0.039483825682946554,0.8393150060366512,0.04129039649510567
garlic,0.8005278003747263,0.06803551656841947,0.5436659456855601,0.09350597536491852,0.5481906074770185,0.08853292048051506,0.9799563507017759,0.010279155987680609,0.6068559705028908,0.16083170470036026,0.5098960665771011,0.12270062105916171,0.6166387959866221,0.13971031494925606,0.9844168047628304,0.006954518492220225
gassy,0.6647762187409292,0.15024650466998926,0.21735103818456833,0.15335620019538743,0.1934825725689532,0.13563558092001504,0.9302054196526477,0.04426559728206785,0.29926658825515584,0.21226937728624778,0.1815151515151515,0.18960715271308534,0.34285714285714286,0.3129843185743806,0.9866952946247155,0.014117153135299725
geranium,0.6352497853238782,0.07476833945169649,0.22245061502846902,0.06823586885532838,0.21714998959850215,0.06626580305765413,0.8392768397078457,0.04252869712687334,0.21013269910893811,0.0859437711102485,0.21438787185354685,0.06855913001049767,0.28459540459540456,0.15852283083115398,0.985904166052352,0.009695653063872288
grape,0.6287318818298895,0.04429168895936923,0.32219276352155324,0.06910131357845138,0.3111226551226551,0.07472836674318319,0.8576090224251256,0.04354277203846281,0.3365786946196113,0.07071430218926114,0.446060606060606,0.14685875225177306,0.26604341736694676,0.09406202374402946,0.991420346292832,0.00864047851661585
grapefruit,0.7010508161271973,0.1034529450623515,0.33393744738568154,0.13191563724291147,0.33587666484218204,0.12263780646739418,0.886661389008523,0.055905010251011945,0.277684060653217,0.06917606288435584,0.29291293501819815,0.0791166251913355,0.41702047952047955,0.20863431841461394,0.985081152733915,0.007346117194929133
grassy,0.5997336205548839,0.06487796499955036,0.11994717810916437,0.061508296127402225,0.11984795203001501,0.05125876012646525,0.744249572992239,0.12384321760376563,0.07962588006629523,0.06160218395960737,0.0850507161203256,0.030053657716565596,0.23141923436041076,0.14465673390477002,0.9680480067493569,0.01559511715793351
green,0.7172165941161883,0.013050042296197724,0.4311097504762711,0.01787739014827039,0.5973343291778344,0.021168141614981924,0.8108366409518369,0.009594529925707208,0.6603959961855331,0.030212258288240812,0.5895286796029768,0.03563755210849552,0.6105570079334479,0.06078536616356207,0.8238761802989287,0.03872713971533485
hawthorn,0.621426491556356,0.09497659776442047,0.1910479679975084,0.15082982356778163,0.18360992571518883,0.15618110586731174,0.9306540393209108,0.04948901267129919,0.21981881691265084,0.1520191713675037,0.1843434343434343,0.17433389488983037,0.2533333333333333,0.19804601036683933,0.9895196497793787,0.011840029934763649
hay,0.5855510229401604,0.07961033780373089,0.12815221164878093,0.07123556387400715,0.12866943428088934,0.0585695662823644,0.7687370750227489,0.049460692705514606,0.10647028502029512,0.025287792068817157,0.1298782156540777,0.08888952899040115,0.20198717948717948,0.1998597778496311,0.9691148663931413,0.042690408797691225
hazelnut,0.7653321484114588,0.08859223567922568,0.43252317114169825,0.08908922884754855,0.41942521994134896,0.09956795013022039,0.9283786698676382,0.028662769373286278,0.37300841611751095,0.0408930372530421,0.38503968253968257,0.14367625070406356,0.5427777777777778,0.18529672566780525,0.98788651904514,0.011627844461693517
herbal,0.6721108155186147,0.01941017484122926,0.3290837279099005,0.02879195687328229,0.43423795398955295,0.02340628771962768,0.7823125669604825,0.010594434348611173,0.40079363150157354,0.03333719586947429,0.4139351635584904,0.03719578514061707,0.46334322722005317,0.05712984652451007,0.8808784038171764,0.02849720855186191
honey,0.6223707300441308,0.05573173357057825,0.2972230787529527,0.062242800061535576,0.27804359383306754,0.08815351745967356,0.85113402260971,0.030090551887720033,0.36540365896319843,0.03373656680455549,0.487689497716895,0.31374847828972063,0.2646428571428571,0.1309331695864695,0.9800986029454046,0.024640805817464462
hyacinth,0.6759477990443475,0.06689275209374111,0.24466743569375776,0.09897713810406632,0.2396953405017921,0.0967513745830206,0.8544315829854611,0.04534921479504509,0.15050164991916923,0.053825797352363036,0.1785303776683087,0.07914596023322112,0.37181818181818177,0.13645451517170032,0.9800774162705131,0.0037822794842880107
jasmin,0.6491937120431939,0.05859283590562643,0.32268006871295024,0.06391389852534288,0.32602118933697877,0.07234360785139494,0.889233178350232,0.036680840939378935,0.3499937007301844,0.10044241431090817,0.3794499178981937,0.05981699495889267,0.3097063310450038,0.12264931973795169,0.9886810930413839,0.006039564669836213
juicy,0.6632683388318835,0.0664186969838572,0.18361010476974102,0.014025672658530497,0.16569005331764117,0.022780525813551705,0.8551415120962893,0.06639293146933802,0.16680644343152723,0.08001428307132065,0.12291745368701842,0.044714373192516026,0.3528205128205128,0.1431380257359006,0.9737161648432542,0.015554464601835054
ketonic,0.7963025607170116,0.07061246416610913,0.5464342890292279,0.1324244937134738,0.5302628743805214,0.14337271074373012,0.9431413049256738,0.044711450140454086,0.5917124693973262,0.19042158689458524,0.5491919191919192,0.26260139742429195,0.5984615384615385,0.14373683169651028,0.9941435829724845,0.004656233499831434
lactonic,0.691235077377059,0.054382808332911266,0.37375094091639316,0.0825360230519932,0.37989491691104593,0.08065625553150818,0.9300507728050309,0.041295985728050426,0.31199496317306114,0.09996413666575692,0.3775802139037433,0.0815532622141437,0.391025641025641,0.10932990432022248,0.9914445137284771,0.002025924681232045
lavender,0.5857061296149139,0.059744432789390865,0.19669226749016655,0.13171697995463727,0.194412955465587,0.12617699735078472,0.8735751346693144,0.02045227465149103,0.13387990720191872,0.08534065537610296,0.24636363636363634,0.1817158803105133,0.17666666666666667,0.12059523156635675,0.9947455925631612,0.0028854809516072172
leafy,0.5970068515341562,0.03314627499992899,0.19902356827547965,0.061888465993094256,0.2143737471486832,0.057773646577828956,0.7820915465126763,0.03711056951944604,0.15581387906713662,0.024613009339082313,0.2389180702545617,0.09578782069941084,0.2207062334217506,0.08423760699164162,0.973307469646562,0.026977437721183363
leathery,0.6652125189378228,0.02227222778977576,0.30599482847268333,0.07057484375006563,0.30320806407762924,0.06971955160856791,0.8733853920410597,0.05097432279571819,0.21206659230473673,0.07770490304494489,0.3109523809523809,0.16142786908120846,0.3403479853479853,0.047062630433261775,0.9900770525276602,0.00508235483844365
lemon,0.6215312954250236,0.04059754325887298,0.23473680956149154,0.0879475047205489,0.24242664742664738,0.08853522405070813,0.8760041995505846,0.053608306724724296,0.23974540466754718,0.08272297359871952,0.24889032536091354,0.11742210889867752,0.2583333333333333,0.08539125638299665,0.9847292575167138,0.010835227567525994
lily,0.6441299594606468,0.10235110112433587,0.205365680193706,0.12585602785781255,0.20528789496731167,0.11438142144697708,0.9114607858889574,0.033976125498741704,0.20358850315875693,0.10681166794232853,0.16311248710010318,0.08749522574023075,0.31063563887093293,0.2115012752080716,0.9776242800503605,0.012302833627082437
malty,0.7779787743849625,0.13218450447552582,0.2891454316941262,0.15551978558985682,0.2435688150858429,0.1566798482250114,0.9346688330187141,0.07153280284210924,0.3789937708243469,0.2907908704969173,0.16739878542510117,0.12541488972319453,0.5809523809523809,0.27921397428609107,0.975005167817544,0.02461632633834694
meaty,0.7558612475074996,0.021438042709808414,0.488121407980446,0.01496078552776188,0.5182047369097729,0.013964951199016746,0.9309298410083091,0.00825254229029049,0.5175610505514814,0.03905027029469775,0.4970265062400573,0.04311500483719631,0.54811190085657,0.05226076106240771,0.963610594158429,0.010209008282188565
medicinal,0.6610410529359709,0.025227308788446957,0.3676981861319517,0.052109559580847446,0.3608290754844307,0.04441165052316022,0.8999963866676207,0.044933400529904285,0.27936093090625047,0.04417118343859339,0.4526190476190476,0.1579154688068454,0.32988580047403576,0.05803829191264689,0.9921963053979062,0.007926448642967052
melon,0.6092452872827081,0.06455991079092184,0.24109890909588905,0.12179658604716276,0.24575074048758258,0.12646566696383416,0.8659880685748862,0.02793995219070561,0.25530533943519396,0.1028948751056926,0.30813025210084033,0.14560512743503162,0.23349896480331261,0.13663358294507696,0.9849916097621035,0.010850158065407843
