,,,,val_loss,val_loss,val_auroc,val_auroc,val_aucpr,val_aucpr,val_precision,val_precision,val_recall,val_recall,val_f1_micro,val_f1_micro,val_f1_macro,val_f1_macro,test_auroc_138,test_auroc_138,test_aucpr_138,test_aucpr_138,test_f1_macro_138,test_f1_macro_138,test_f1_micro_138,test_f1_micro_138,test_hier_violation_rate_138,test_hier_violation_rate_138,test_precision_micro_138,test_precision_micro_138,test_recall_micro_138,test_recall_micro_138,test_precision_macro_138,test_precision_macro_138,test_recall_macro_138,test_recall_macro_138,test_accuracy_138,test_accuracy_138,test_jaccard_macro_138,test_jaccard_macro_138,test_jaccard_micro_138,test_jaccard_micro_138,test_hamming_loss_138,test_hamming_loss_138,test_auroc_12,test_auroc_12,test_aucpr_12,test_aucpr_12,test_f1_macro_12,test_f1_macro_12,test_f1_micro_12,test_f1_micro_12,test_f1_instance_12,test_f1_instance_12,test_balanced_accuracy_12,test_balanced_accuracy_12,test_accuracy_12,test_accuracy_12,test_sensitivity_macro_12,test_sensitivity_macro_12,test_specificity_macro_12,test_specificity_macro_12,test_hier_violation_rate_12,test_hier_violation_rate_12,test_label_cooc_consistency_12,test_label_cooc_consistency_12,test_jaccard_macro_12,test_jaccard_macro_12,test_jaccard_micro_12,test_jaccard_micro_12,test_hamming_loss_12,test_hamming_loss_12,test_loss,test_loss
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
lambda_hier,num_heads,T_0,epochs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,8,50,1000,2.420292677879334,0.15211438892784612,0.8780337485130403,0.0014192197029999488,0.24666411758239137,0.003629885586075205,0.13049109654725585,0.004059483024821717,0.7948672707252479,0.0023307121238256043,0.2241594889695174,0.006033620814732011,0.1939493702000179,0.00519351654745873,0.87124,0.0019204166214652604,0.28954,0.014088754380710897,0.29978000000000005,0.010904448633470662,0.39658,0.011478109600452504,0.17708000000000002,0.013984527163976619,0.34758,0.013627068650300434,0.46186,0.009159858077503191,0.2954,0.013167573808412858,0.3759,0.010880716888146675,0.03232,0.002792310870945423,0.1881,0.008105245215291136,0.2474,0.008945110396188507,0.0497,0.0012980754985747155,0.8150600000000001,0.006420903363234787,0.6189199999999999,0.013630553913909757,0.5789799999999999,0.010001349908887285,0.60964,0.010166021837474106,0.55798,0.009842357441182463,0.7159800000000001,0.007697856844602905,0.08736000000000001,0.009122938123214472,0.5834400000000001,0.022538478209497677,0.8485199999999999,0.010811660372024265,0.17708000000000002,0.013984527163976619,0.05452,0.005253284686746,0.4122,0.010028958071504737,0.43852,0.010499142822154587,0.20548000000000002,0.005797585704411785,1.2044000000000001,0.011185034644559538
