,,,,val_loss,val_loss,val_auroc,val_auroc,val_aucpr,val_aucpr,val_precision,val_precision,val_recall,val_recall,val_f1_micro,val_f1_micro,val_f1_macro,val_f1_macro,test_auroc_138,test_auroc_138,test_aucpr_138,test_aucpr_138,test_f1_macro_138,test_f1_macro_138,test_f1_micro_138,test_f1_micro_138,test_hier_violation_rate_138,test_hier_violation_rate_138,test_precision_micro_138,test_precision_micro_138,test_recall_micro_138,test_recall_micro_138,test_precision_macro_138,test_precision_macro_138,test_recall_macro_138,test_recall_macro_138,test_accuracy_138,test_accuracy_138,test_jaccard_macro_138,test_jaccard_macro_138,test_jaccard_micro_138,test_jaccard_micro_138,test_hamming_loss_138,test_hamming_loss_138,test_auroc_12,test_auroc_12,test_aucpr_12,test_aucpr_12,test_f1_macro_12,test_f1_macro_12,test_f1_micro_12,test_f1_micro_12,test_f1_instance_12,test_f1_instance_12,test_balanced_accuracy_12,test_balanced_accuracy_12,test_accuracy_12,test_accuracy_12,test_sensitivity_macro_12,test_sensitivity_macro_12,test_specificity_macro_12,test_specificity_macro_12,test_hier_violation_rate_12,test_hier_violation_rate_12,test_label_cooc_consistency_12,test_label_cooc_consistency_12,test_jaccard_macro_12,test_jaccard_macro_12,test_jaccard_micro_12,test_jaccard_micro_12,test_hamming_loss_12,test_hamming_loss_12,test_loss,test_loss
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
lambda_hier,num_heads,T_0,epochs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,2,50,1000,2.36982994556427,0.11882057683010279,0.8715094362212203,0.0016703211705101037,0.2361598696398554,0.0030390051866209375,0.12181767510404222,0.003666602275668397,0.8001651275543743,0.005391100201318281,0.21142275851914985,0.005445285619568313,0.18448253819557117,0.0043503791912943525,0.8682000000000001,0.006162791575252247,0.27906,0.010369570868652183,0.2859,0.010239384747141792,0.3882,0.00998198377077423,0.17987999999999998,0.014525391560987271,0.33616,0.007730653271231367,0.45936000000000005,0.014546580354158845,0.28256,0.009993397820561353,0.36676000000000003,0.017571795582694456,0.028500000000000004,0.0022880122377295095,0.17851999999999998,0.006834983540580027,0.24087999999999998,0.007653561262575747,0.051160000000000004,0.0012541929676090492,0.8095800000000001,0.005122694603428907,0.60814,0.008701896345050331,0.57374,0.010890500447637848,0.6034200000000001,0.010494141222606045,0.55214,0.014242120628614232,0.71334,0.005247666147917598,0.08154,0.009342269531543176,0.58184,0.013601396987074521,0.8447800000000001,0.004523494224601174,0.17987999999999998,0.014525391560987271,0.05684,0.007883717397268881,0.40696000000000004,0.010430388295744311,0.4321,0.01075453392760468,0.2096,0.004181506905411018,1.25444,0.01379467288484946
