,,,,,,best_epoch,best_epoch,train_loss_at_best,train_loss_at_best,val_meta_roc_auc,val_meta_roc_auc,roc_auc_138,roc_auc_138,pr_auc_138,pr_auc_138,f1_macro_138,f1_macro_138,f1_micro_138,f1_micro_138,precision_macro_138,precision_macro_138,recall_macro_138,recall_macro_138,precision_micro_138,precision_micro_138,recall_micro_138,recall_micro_138,matched_accuracy_138,matched_accuracy_138,hamming_loss_138,hamming_loss_138,jaccard_138,jaccard_138,hier_violation_rate_138,hier_violation_rate_138,roc_auc_12,roc_auc_12,pr_auc_12,pr_auc_12,f1_macro_12,f1_macro_12,instance_f1_12,instance_f1_12,balanced_accuracy_12,balanced_accuracy_12,matched_accuracy_12,matched_accuracy_12,sensitivity_macro_12,sensitivity_macro_12,specificity_macro_12,specificity_macro_12,precision_macro_12,precision_macro_12,recall_macro_12,recall_macro_12,hamming_loss_12,hamming_loss_12,jaccard_12,jaccard_12,hier_violation_rate_12,hier_violation_rate_12,label_cooc_consistency_12,label_cooc_consistency_12,test_loss,test_loss
,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
global_dim,local_dim,dropout,lr,weight_decay,lambda_viol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,32,0.7,0.001,0.001,0.01,22.4,11.545561917897285,0.80062,0.00795751217404033,0.76718,0.010317800153133388,0.56838,0.009970055165343857,0.05354,0.0013240090634130837,0.04529999999999999,0.004040420770167385,0.19872,0.0032112302938281947,0.02964,0.004703509328150631,0.16336,0.00894639592238127,0.12292,0.0028595454184188068,0.52102,0.03686118554794457,0.0002,0.00044721359549995795,0.14852,0.011061509842693279,0.0262,0.002249444375840398,0.48634000000000005,0.02312969952247541,0.7691399999999999,0.003001333037168664,0.54952,0.010850207371290208,0.5555399999999999,0.007835368529941704,0.5730000000000001,0.014370107863199966,0.68934,0.004153673073317148,0.047040000000000005,0.0035146834850381605,0.7087600000000001,0.015607305981494702,0.66994,0.009506997422951169,0.46942000000000006,0.006592571577161656,0.7087600000000001,0.015607305981494702,0.29094,0.008920369947485367,0.39218000000000003,0.007669224211092006,0.0,0.0,0.22704,0.017169828187841605,0.7510399999999999,0.006828835918368527
64,32,0.7,0.001,0.001,0.05,24.4,13.921206844235885,0.80174,0.00912540410064127,0.767,0.010714242857057162,0.5701,0.010815960428921727,0.05192,0.0027307508125056024,0.043980000000000005,0.003349179003875428,0.19698,0.006066053082524092,0.028499999999999998,0.0024606909598728576,0.16216,0.00439124128237108,0.12172000000000001,0.004111812252523202,0.51654,0.020447322563113244,0.0006000000000000001,0.0008944271909999159,0.14889999999999998,0.005926634795564847,0.02544,0.0017896927110540519,0.48385999999999996,0.014140650621523728,0.77012,0.0023857912733515015,0.55146,0.011625317199973497,0.5576800000000001,0.00911685252705125,0.5795,0.012045953677480214,0.68832,0.004162571320710316,0.04746,0.005057964017270189,0.70318,0.014979886514923935,0.67348,0.011046130544222257,0.47539999999999993,0.008973015100845395,0.70318,0.014979886514923935,0.28532,0.008671043766467799,0.39454,0.008946954789200627,0.0,0.0,0.22666,0.011797796404413823,0.7501599999999999,0.005477042997822781
64,32,0.7,0.001,0.001,0.1,28.4,28.60594343838357,0.8023,0.012751666557748412,0.76716,0.010869130600006579,0.57018,0.006640933669296815,0.05256000000000001,0.0031800943382233175,0.045,0.0013802173741842272,0.19962,0.00350955837677621,0.03014,0.003028696089078599,0.1621,0.00944457516249407,0.1234,0.002858321185591286,0.52274,0.024374228192909,0.0016,0.002607680962081059,0.14823999999999998,0.00839243707155437,0.026000000000000002,0.0007516648189186459,0.46874000000000005,0.03158232100400476,0.76968,0.0031308145904860043,0.54674,0.012138492492892193,0.55596,0.009124308192953526,0.57136,0.013817127053045409,0.69108,0.0057071884496658724,0.04424,0.005602053195034834,0.72844,0.024960729156016232,0.65374,0.030835417947548575,0.46304,0.01409975177086462,0.72844,0.024960729156016232,0.29992,0.018045414930114547,0.39215999999999995,0.008811242818127304,0.0,0.0,0.23908000000000001,0.02702595049207336,0.7500600000000001,0.006414280941773589
64,32,0.7,0.001,0.001,0.3,23.4,10.549881515922348,0.8016,0.007500666637039663,0.7659800000000001,0.010279445510337618,0.56822,0.009486674865304513,0.05364,0.001866279721799495,0.04344,0.002023116407921205,0.19754,0.002018167485616588,0.02742,0.0018806913622388983,0.16720000000000002,0.0035085609585697604,0.12126,0.0016102794788483146,0.5328999999999999,0.009893684854491777,0.0,0.0,0.15302,0.003731219639742483,0.02518,0.00108258948821795,0.48172,0.021699009193970137,0.77022,0.003459335196247946,0.54984,0.011823408983876049,0.55688,0.010360839734307258,0.57454,0.015159584427021753,0.68962,0.005101666394424485,0.046060000000000004,0.006233217467728847,0.71174,0.01710154963738666,0.66748,0.012486873107387582,0.47106000000000003,0.011084809425515612,0.71174,0.01710154963738666,0.29102,0.010364699706214354,0.39316,0.01023928708455818,0.0,0.0,0.22798,0.013574498149102974,0.75122,0.005755171587363815
64,64,0.5,0.001,0.0001,0.0,22.2,6.180614856144977,0.6508200000000001,0.015365285548924886,0.8015599999999999,0.005678291996718739,0.8342,0.004755523104769838,0.21968000000000001,0.01026435580053614,0.2191,0.0068205571619919655,0.35578,0.009164442154326683,0.20378,0.009143959754942055,0.32287999999999994,0.01606664246194581,0.27738,0.008211394522247726,0.49664,0.02251095288964907,0.02938,0.0020583974348992954,0.06354,0.0018729655629509023,0.13646,0.004013477295313875,0.15688,0.024828954871278813,0.80364,0.0049912924178012455,0.61024,0.014551907091512101,0.58856,0.010701541944972252,0.60446,0.011482508436748435,0.71916,0.00808783036419534,0.06273999999999999,0.00627917191992702,0.6902200000000001,0.023447110696203047,0.74802,0.012806716987581197,0.5227999999999999,0.007915806970865323,0.6902200000000001,0.023447110696203047,0.24569999999999997,0.002817800560721055,0.42313999999999996,0.010980118396447278,0.0,0.0,0.13442,0.019046049459139812,0.67186,0.0046441360875839645
64,64,0.5,0.001,0.0001,0.01,21.4,3.6469165057620936,0.65206,0.007575156764054448,0.80152,0.005796291918114547,0.8341200000000001,0.0034433994830690372,0.21867999999999999,0.007054927356110775,0.21608,0.006773994390313592,0.34768,0.00929311573155097,0.20244,0.009364987987178629,0.32296,0.012137050712590764,0.27056,0.010341566612462546,0.48726,0.019834389327629914,0.03116,0.00411254179310071,0.06464,0.0026642071991494973,0.13413999999999998,0.004320648099533222,0.16343999999999997,0.01998006506495912,0.80346,0.005176678471761576,0.60918,0.014612220912647047,0.58972,0.013672856321924812,0.6060399999999999,0.014143832578194586,0.7191799999999999,0.009662660089230064,0.05994000000000001,0.004904895513667946,0.68938,0.023809388904379725,0.74898,0.011368025334243408,0.52326,0.011891299340273907,0.68938,0.023809388904379725,0.244,0.005913966520026954,0.42463999999999996,0.013561084027466239,0.0,0.0,0.13296000000000002,0.013686233959712956,0.6718999999999999,0.005218716317256527
64,64,0.5,0.001,0.0001,0.05,18.6,6.87749954561976,0.66454,0.02090712797110116,0.80052,0.005891264719905252,0.828,0.013144200241931785,0.20988,0.0178926521231482,0.20894,0.014041830365020092,0.34708,0.012322012822587058,0.18934,0.010151256079914439,0.3242,0.01651817181167455,0.26764,0.012147962792172187,0.49412,0.016723546274639223,0.029959999999999997,0.0043061583807379854,0.06573999999999999,0.003073759912550107,0.12996,0.008485458149092486,0.16958,0.017497628410730413,0.8029,0.0036619666847201226,0.60876,0.012786438127954195,0.58548,0.009657225274373604,0.60312,0.008411420807449837,0.71824,0.007522499584579544,0.05891999999999999,0.006422771987234171,0.69484,0.025651958989519694,0.7416400000000001,0.017370463436535033,0.5170600000000001,0.0163964325388177,0.69484,0.025651958989519694,0.24906,0.006625933896440564,0.42064,0.009266498799438748,0.0,0.0,0.14221999999999999,0.01854931265572932,0.67428,0.006721011828586554
64,64,0.5,0.001,0.0001,0.1,20.6,4.722287581247039,0.6551199999999999,0.010972100983859001,0.8003600000000001,0.006585818096485758,0.8332200000000001,0.004158365063339166,0.21793999999999997,0.008712232779259282,0.21536,0.006999499982141583,0.34848,0.008224171690814804,0.19756,0.00585943683300708,0.32242000000000004,0.012266499093058283,0.27061999999999997,0.008117696717665686,0.48988000000000004,0.01892133716205068,0.030559999999999997,0.00320203060572506,0.06473999999999999,0.0020610676844781206,0.1338,0.004446909038871822,0.18468,0.016850281896751754,0.8029999999999999,0.0040626346131544,0.60886,0.013044462426639123,0.5875,0.011422127647684561,0.60514,0.011770004248087653,0.71746,0.009576168336030816,0.06334,0.0050939179420167275,0.67194,0.02341640450624305,0.76296,0.013043120792203078,0.5301600000000001,0.0075731763481382,0.67194,0.02341640450624305,0.23946,0.006964768481435697,0.42225999999999997,0.01135266488539146,0.0,0.0,0.12466000000000002,0.011332607819915063,0.67248,0.00511390261933097
64,64,0.5,0.001,0.0001,0.3,20.6,4.39317652729776,0.65538,0.011551709830150667,0.80122,0.006202983153290045,0.8316000000000001,0.0034329287787543757,0.21480000000000002,0.010563853463580413,0.21339999999999998,0.008210054811022877,0.34212,0.009910701286992757,0.19483999999999999,0.006847846376781538,0.3296,0.013645695291922635,0.26139999999999997,0.0069756720106381115,0.4953,0.020521574013705687,0.030359999999999998,0.00414523823199584,0.06732,0.0016346253393361998,0.13224,0.0053374151047112664,0.1815,0.026794868911789803,0.8034800000000001,0.004441508752665021,0.60978,0.016068353991619728,0.5869,0.010604715932074711,0.6049599999999999,0.011575750515625297,0.71914,0.006807569316577005,0.061939999999999995,0.005385907537267973,0.68904,0.01701317136809008,0.74922,0.014049448387748199,0.51974,0.011678099160394258,0.68904,0.01701317136809008,0.24559999999999998,0.003501428280002309,0.42168,0.010704998832321287,0.0,0.0,0.1326,0.015759600248737272,0.67264,0.004445559582324824
64,64,0.5,0.001,0.001,0.0,18.6,7.300684899377592,0.7130799999999999,0.007804293690014483,0.79752,0.006414592738436342,0.72016,0.009012657765609427,0.1092,0.00490917508345343,0.10464,0.009680289251876724,0.27296,0.010365471528107162,0.07805999999999999,0.004849020519651365,0.21544,0.035218574644638866,0.19163999999999998,0.015185618196174961,0.47973999999999994,0.03256306189534391,0.0012000000000000001,0.0013038404810405298,0.0907,0.010872672164652071,0.06348000000000001,0.005917093881290034,0.30388000000000004,0.014067586857737891,0.79994,0.003192647803939541,0.60292,0.01313952053919779,0.58674,0.009347352566368735,0.60232,0.009059635754267338,0.71906,0.00958321449201675,0.056679999999999994,0.005454081040835383,0.70202,0.02336336876394324,0.7360800000000001,0.00780717618604828,0.5127200000000001,0.008123238270542107,0.70202,0.02336336876394324,0.2511,0.0035206533484567802,0.4217000000000001,0.009174693455369533,0.0,0.0,0.14487999999999998,0.012428475369086905,0.70516,0.005750912970998604
64,64,0.5,0.001,0.001,0.01,18.8,6.3796551630946325,0.7086399999999999,0.008886394094344456,0.79754,0.0064205139981157264,0.72016,0.007082937243827593,0.1111,0.0044345236497283416,0.10230000000000002,0.005117128100800294,0.27738,0.008331686503943836,0.07937999999999999,0.0052289578311552586,0.20328,0.023248268752748012,0.1974,0.011803389343743606,0.46948,0.02514551649897056,0.001,0.001,0.08664000000000001,0.007482178827052983,0.062419999999999996,0.003145949777094356,0.30246,0.00958556205968122,0.80002,0.0033826025483346513,0.60222,0.014562177035045264,0.5814,0.01054348139847563,0.5986,0.012407054444951942,0.71296,0.0070109200537447295,0.059919999999999994,0.006132454647202866,0.68604,0.00750153317662464,0.73982,0.012431090056789077,0.5116799999999999,0.013652728664995837,0.68604,0.00750153317662464,0.25106,0.008601918390684719,0.41631999999999997,0.010674830209422547,0.0,0.0,0.14224,0.007827387814590513,0.7040599999999999,0.004234737299998637
64,64,0.5,0.001,0.001,0.05,24.6,8.324662155306966,0.70026,0.011419851137383566,0.79738,0.0065511067767209975,0.72226,0.008625137680060556,0.11048,0.003937892837546499,0.10066,0.005018764788272116,0.28188,0.008547046273420988,0.08044,0.00655690475758189,0.1944,0.016053971471259067,0.20198,0.006561021261968293,0.46758,0.029981277491127698,0.005599999999999999,0.007131269171753369,0.08418,0.0039232639472765556,0.061399999999999996,0.0030967725134404033,0.31162,0.02607454697593038,0.79914,0.0036459566645806337,0.6018399999999999,0.012805779945009168,0.58172,0.010649272275606438,0.59748,0.01056631440001669,0.7136199999999999,0.007688432870227873,0.05772000000000001,0.003459335196247972,0.68552,0.02334260054064244,0.74174,0.020900669845725067,0.5138,0.0168543762862943,0.68552,0.02334260054064244,0.25098000000000004,0.010320707340100299,0.41654,0.010418877098804862,0.0,0.0,0.13984000000000002,0.022200630621673784,0.70394,0.004988286278873754
64,64,0.5,0.001,0.001,0.1,23.6,8.324662155306966,0.7053,0.01005435229142085,0.79826,0.005663302923206554,0.72026,0.00787165802102708,0.11032,0.005593478345358995,0.1001,0.004106701839676212,0.278,0.011129690022637645,0.07624,0.0032554569571720637,0.202,0.02413907620436208,0.19854,0.015600897410085095,0.46858000000000005,0.033094667244134644,0.0016,0.0025099800796022265,0.08625999999999999,0.008547982218044207,0.06096,0.0025373214222876857,0.30222,0.03513768632109973,0.80044,0.0036232582022263297,0.6023799999999999,0.014665503741774475,0.58564,0.010120918930611027,0.60276,0.009877651542750429,0.71866,0.00550345346123684,0.05671999999999999,0.009242943254180453,0.7072200000000001,0.009691594296089795,0.73012,0.01942181762863612,0.50726,0.02068327827013891,0.7072200000000001,0.009691594296089795,0.25342000000000003,0.009284233947935597,0.42054,0.010097920578020038,0.0,0.0,0.1478,0.015449433646577465,0.7039799999999999,0.0033826025483346144
64,64,0.5,0.001,0.001,0.3,23.6,9.289779329994873,0.70538,0.007543010009273475,0.79764,0.006215947232723317,0.7210599999999999,0.008004561199716062,0.11128,0.003414967056942131,0.10404,0.00479040708082309,0.27504,0.008845507334234703,0.07936,0.002589015256810976,0.21368,0.016357628189930223,0.19314,0.008441445373868156,0.47901999999999995,0.024668948092693384,0.0028200000000000005,0.0021936271333114024,0.0893,0.005100490172522634,0.06336,0.002606338427756455,0.30682,0.02700216657973948,0.7996399999999999,0.004008490987890564,0.60118,0.013600257350506328,0.58306,0.010433743335927005,0.5995199999999999,0.010118152005183555,0.71604,0.006012736481835825,0.058499999999999996,0.0068629439747093955,0.69542,0.008739965674989768,0.73662,0.012931627894430012,0.5093799999999999,0.013866758813796445,0.69542,0.008739965674989768,0.25274,0.007418086006511371,0.41794000000000003,0.010073877108640963,0.0,0.0,0.14486,0.008069262667679126,0.70482,0.0041475293850676545
64,64,0.6,0.001,0.0001,0.0,36.2,10.756393447619885,0.67696,0.008640486097436862,0.79634,0.005882431470064101,0.8328199999999999,0.005836694269875709,0.21154,0.0094121198462408,0.20396,0.008138058736578403,0.35053999999999996,0.009374859998954642,0.18644,0.006547747704363698,0.3034,0.018165902124584944,0.27298,0.010861491610271577,0.49062,0.017278512667472275,0.030359999999999998,0.0035892896233098823,0.06426000000000001,0.002786216072023133,0.1266,0.005081338406365006,0.1638,0.030502458917274183,0.80106,0.003468861484694943,0.60296,0.013695546721471183,0.5861000000000001,0.01035181143568602,0.60156,0.011618218452069111,0.7199199999999999,0.007911826590617323,0.05874,0.004228238403874597,0.70846,0.012512913329836511,0.73138,0.021904953777627564,0.50918,0.014666867422868497,0.70846,0.012512913329836511,0.25448,0.011424403704351485,0.42092,0.010385903908663896,0.0,0.0,0.1513,0.017683890974556474,0.67644,0.0036555437352054528
64,64,0.6,0.001,0.0001,0.01,28.0,7.314369419163897,0.68282,0.010065386232033027,0.7964800000000001,0.004250529378795076,0.8293200000000001,0.006177135258353987,0.20407999999999998,0.006031749331661588,0.20036,0.006856238035541076,0.33906000000000003,0.006023537166814854,0.17902,0.007642447252026016,0.31464,0.01587523228176518,0.25816,0.0043067389054829,0.49404000000000003,0.01625785963772599,0.031179999999999996,0.0026224034777280174,0.06808,0.00222193609269033,0.12412000000000001,0.003879046274537078,0.17416,0.004188436462452284,0.80052,0.002733495930123156,0.60038,0.009773535695949569,0.5846199999999999,0.0071029571306604295,0.6,0.007381395532011531,0.7205600000000001,0.004352930047680505,0.0593,0.004965883607174057,0.7061,0.017610082339387295,0.735,0.01675947493210929,0.50744,0.010617579761885411,0.7061,0.017610082339387295,0.25495999999999996,0.00670768216301279,0.41918,0.007253068316236932,0.0,0.0,0.15202,0.015119920634712344,0.67838,0.006271124301112182
64,64,0.6,0.001,0.0001,0.05,36.6,12.876334882255899,0.67642,0.013651629939314942,0.79674,0.004444434722211582,0.8314199999999999,0.002790519664865338,0.21134,0.01162187592430757,0.20266,0.012485111132865415,0.34998,0.011180876530934424,0.18666,0.02127846329037885,0.30276000000000003,0.005968919500211078,0.27284,0.015127557634991847,0.48954000000000003,0.01819293819040785,0.029759999999999998,0.0036225681498075367,0.06432,0.0035842711950967126,0.12566,0.008387371459521762,0.15044,0.04264684044568836,0.7998200000000001,0.003585665907471056,0.60146,0.01270877649500531,0.5831000000000001,0.007453858061433743,0.59882,0.009032552241753151,0.71558,0.003297271599368204,0.05791999999999999,0.0046959557067757784,0.704,0.017110961399056452,0.72712,0.011448668044798932,0.50722,0.007423408920435397,0.704,0.017110961399056452,0.25708000000000003,0.006179563091352008,0.41764,0.007730653271231348,0.0,0.0,0.15454,0.009140185993731204,0.6775,0.0038444765573482313
64,64,0.6,0.001,0.0001,0.1,38.0,12.186057606953941,0.67262,0.011455435391114523,0.79658,0.005389526880905208,0.8314600000000001,0.003145313974788573,0.2124,0.006901086870921133,0.20545999999999998,0.0065002307651344125,0.34656000000000003,0.00404512051736411,0.18844,0.009735656115537365,0.31738,0.011373521881985395,0.26526,0.006141091108264062,0.50038,0.01576775190063567,0.02854,0.005283275499157696,0.06672,0.003035127674415038,0.12722,0.0038310572953167915,0.17538,0.019297590523171534,0.80048,0.003118012187275717,0.6014,0.012334707130694305,0.585,0.01161507640956361,0.6024,0.011878341635093655,0.71696,0.007823554179527379,0.061759999999999995,0.007670919110510814,0.69076,0.02793658891131841,0.74316,0.022760557989645137,0.5175799999999999,0.011005089731574208,0.69076,0.02793658891131841,0.24936000000000003,0.011359049255989708,0.42001999999999995,0.01152375806757498,0.0,0.0,0.14484,0.018769336695791894,0.67748,0.004545547271781459
64,64,0.6,0.001,0.0001,0.3,28.2,14.149204924659195,0.68544,0.016232159437363843,0.79592,0.0047341313881217924,0.82652,0.007370006784257358,0.20356000000000002,0.01324699966030044,0.19912000000000002,0.014524703095072214,0.34284,0.014614136991283472,0.17880000000000001,0.01435357098425336,0.30604,0.006376362599476295,0.26162,0.018182051589410924,0.49892000000000003,0.006377852303087611,0.028339999999999997,0.0027790286072654955,0.06772,0.004444884700416874,0.12364,0.008890050618528558,0.177,0.03366541251789438,0.79876,0.003630840123167115,0.59744,0.013336716237515171,0.5808199999999999,0.011901134399711612,0.5972999999999999,0.012152571744285214,0.7160599999999999,0.008687519784150138,0.05669999999999999,0.004904079934095691,0.70398,0.022808485263164674,0.72812,0.014707719061771627,0.50564,0.009120471479040953,0.70398,0.022808485263164674,0.25830000000000003,0.0076583287994183335,0.41584000000000004,0.011547640451624723,0.0,0.0,0.15924,0.01442681531038642,0.6807000000000001,0.0063698508616764245
64,64,0.6,0.001,0.001,0.0,24.8,6.978538528947161,0.73508,0.007487456176833355,0.79048,0.005042519211663938,0.70782,0.006445696238576549,0.1062,0.0026916537667389527,0.0972,0.0017219175357722587,0.28342,0.006036720964232167,0.07624,0.006541253702464076,0.1924,0.006482283548256736,0.20152,0.006722871410342454,0.47813999999999995,0.011475539203017871,0.0018000000000000002,0.001788854381999832,0.08548,0.003765899626915196,0.05924,0.0012641202474448386,0.29488000000000003,0.030515520641142612,0.79362,0.003132411211830224,0.58962,0.012520263575500344,0.5760799999999999,0.010568680144653871,0.59322,0.011975266176582473,0.70756,0.003640467003009344,0.05132,0.007830517224296238,0.68684,0.012704251256961185,0.72832,0.01403948004735215,0.5067999999999999,0.015199835525425922,0.68684,0.012704251256961185,0.25782,0.007661070421292305,0.41129999999999994,0.009945099295633012,0.0,0.0,0.15826,0.012993767736880626,0.71514,0.006503691259584785
64,64,0.6,0.001,0.001,0.01,32.2,9.444575162494075,0.7298,0.007417883795261285,0.79054,0.004830424411995272,0.70686,0.005528381318252176,0.10633999999999999,0.0040265369736288276,0.0962,0.0035559808773389092,0.28078,0.008098271420494615,0.07554000000000001,0.0059264660633466856,0.18564,0.010540066413452998,0.2011,0.008257420904858863,0.4662,0.02187715703650728,0.0016,0.00151657508881031,0.08448,0.004675681768469707,0.058820000000000004,0.002199318076131781,0.29622000000000004,0.03626240477409075,0.7936,0.003567211796347355,0.589,0.013294923843332113,0.5765800000000001,0.005925959837865943,0.59414,0.010413596881001349,0.712,0.004171930009000623,0.052879999999999996,0.007249275825901506,0.70842,0.021520966521046382,0.71562,0.01758328751968755,0.49564,0.01873440684943077,0.70842,0.021520966521046382,0.26368,0.010070849020812508,0.41194,0.005897711420542684,0.0,0.0,0.16476,0.009906967245327912,0.7136,0.0061672522244513635
64,64,0.6,0.001,0.001,0.05,20.2,8.46758525200662,0.74238,0.009340610258435982,0.7901,0.0054886246000250515,0.70716,0.00840077377388535,0.10616,0.003615660382281498,0.09942,0.005078582479393237,0.28176,0.01278858866333575,0.08156,0.007076934364539497,0.19092,0.013256206093750948,0.20134,0.012468079242609916,0.47068000000000004,0.016906418899341163,0.00796,0.009718693327809043,0.08494,0.005530189870158162,0.06042000000000001,0.0030334798499413187,0.27593999999999996,0.045349840132022486,0.79296,0.004470794112906619,0.5880599999999999,0.01421418305777711,0.5766600000000001,0.009112244509449854,0.5914400000000001,0.014104538276739093,0.7104199999999999,0.0038238723828077593,0.05108,0.004755207671595429,0.71098,0.026295665041979836,0.70982,0.02743413931582329,0.495,0.019287560758167458,0.71098,0.026295665041979836,0.26722,0.01536268205750547,0.41166,0.008976246431554768,0.0,0.0,0.1761,0.023722879251895198,0.71596,0.0050688262941236744
64,64,0.6,0.001,0.001,0.1,29.6,11.717508267545622,0.7379800000000001,0.006223503836264535,0.79084,0.005647388777125236,0.69912,0.012361310610125424,0.10468,0.004967594991542684,0.09341999999999999,0.007121235847800578,0.27549999999999997,0.018382056468197475,0.06988,0.006141009688968092,0.19396,0.012352044365205306,0.19336,0.015698025353527743,0.48056,0.02735923975551953,0.0036199999999999995,0.004395679697157198,0.08958,0.007320997199835553,0.05704,0.004286373758784927,0.30794,0.050662343017274666,0.79402,0.0038829112789245746,0.5891,0.013561710806531714,0.57634,0.008854546854582677,0.5928,0.010447966309287184,0.71286,0.0044365527157918284,0.05489999999999999,0.005004997502496883,0.6967800000000001,0.014200246476734112,0.72898,0.015072889570351088,0.50096,0.011375324171204945,0.6967800000000001,0.014200246476734112,0.25914000000000004,0.007971699944177521,0.41152,0.008799545442805557,0.0,0.0,0.15978,0.01621733640275122,0.7151799999999999,0.0047861257818824325
64,64,0.6,0.001,0.001,0.3,33.8,14.446452851824908,0.72992,0.004611073627692381,0.79064,0.006246839200747805,0.70268,0.010253145858710873,0.10512000000000002,0.003799605242653505,0.095,0.004573838650411706,0.27796,0.01203673543781702,0.07206,0.0032989392234474353,0.18756,0.01511896160455472,0.19794,0.008543594091481645,0.46736000000000005,0.02944966892852956,0.00202,0.0035074207047344633,0.08576,0.002805886669129744,0.05788,0.002527251471460646,0.32386,0.046608239614900716,0.79378,0.0037851023764225384,0.58814,0.016079272371596894,0.57512,0.011349757706664894,0.59114,0.01325869526009248,0.71028,0.007361861177718543,0.054720000000000005,0.005377452928664277,0.68744,0.023540879337866683,0.73312,0.025843509823551415,0.504,0.015853863882347437,0.68744,0.023540879337866683,0.25844,0.012538062051210292,0.41050000000000003,0.01081503582980655,0.0,0.0,0.15655999999999998,0.02181749298155037,0.71294,0.004472471352619292
64,64,0.7,0.001,0.0001,0.0,40.8,12.872451204024818,0.72156,0.012972393765223153,0.78798,0.004479062401887264,0.8164999999999999,0.006285300311043253,0.18552,0.010374584329022545,0.16472,0.011793939121430133,0.32692,0.011333887241366032,0.14201999999999998,0.011016669188098559,0.2726,0.02102427168774225,0.24514,0.010032846056827515,0.49084000000000005,0.01681020523372633,0.026140000000000004,0.0036936431879649673,0.07146,0.002075572210259136,0.10207999999999999,0.006852152946337372,0.18458000000000002,0.016812852226793646,0.79086,0.005606514068474249,0.58228,0.015377971257613948,0.57506,0.010013141365226026,0.59136,0.009961074239257493,0.70916,0.004951060492460199,0.05292,0.007854107205787298,0.7218,0.01869144189194616,0.6965199999999999,0.02363708949934398,0.4888,0.019026297590440427,0.7218,0.01869144189194616,0.27424,0.013046762050409312,0.41015999999999997,0.00949568322976289,0.0,0.0,0.18582,0.02334688416041849,0.69414,0.003022912502868717
64,64,0.7,0.001,0.0001,0.01,46.2,13.590437814875576,0.71422,0.013226375164798576,0.78872,0.004510764901876421,0.8173,0.005616048432839557,0.18578,0.008077871006645261,0.16994,0.008892018893367246,0.33212,0.010471723831346978,0.1486,0.008350149699256904,0.27014,0.01426053996172655,0.25122,0.010253145858710871,0.49024,0.0100163865740096,0.02816,0.0018994736112934022,0.06972,0.0021393924371185358,0.10544,0.005571624538678103,0.18092,0.026184957513809334,0.79146,0.00600524770513255,0.5839000000000001,0.015042772350866748,0.5738399999999999,0.011401008727301307,0.5926400000000001,0.012235726378110922,0.70724,0.008120221671851075,0.05434,0.008136215336383371,0.7047399999999999,0.015265745969326224,0.70972,0.013829750540049479,0.49714,0.014755778529105142,0.7047399999999999,0.015265745969326224,0.26681999999999995,0.007146117827184207,0.40956000000000004,0.010893713783646064,0.0,0.0,0.17496,0.009918820494393465,0.69234,0.002919417750168672
64,64,0.7,0.001,0.0001,0.05,49.6,15.30686120666154,0.71354,0.010155934225860268,0.78868,0.00528932887992416,0.8197599999999999,0.00925705136639092,0.1905,0.007802243267163622,0.17448000000000002,0.008302228616461968,0.32892,0.013401940158051726,0.15008,0.013578733372446772,0.28606,0.011576182445003188,0.24538000000000001,0.013649432222623775,0.49954,0.014393158096818076,0.027960000000000002,0.0019462785001124582,0.07216,0.004402044979324948,0.10795999999999999,0.0057574299822055995,0.17608,0.042923967663765654,0.79206,0.0038552561523199085,0.5846199999999999,0.011943491951686437,0.5748,0.009155872432488306,0.5928,0.01189978991411193,0.70826,0.004293949231185704,0.052739999999999995,0.00979070988233233,0.71196,0.016618152725258052,0.70458,0.021906893892106205,0.49158,0.01993281214480278,0.71196,0.016618152725258052,0.26871999999999996,0.012013201072153895,0.41022,0.009097637055851343,0.0,0.0,0.17582,0.008510699148718617,0.69142,0.007152062639546724
64,64,0.7,0.001,0.0001,0.1,44.0,10.63014581273465,0.7164200000000001,0.008973962335557263,0.7888,0.004098170323449232,0.8184400000000001,0.008317331302767733,0.18780000000000002,0.012614872175333372,0.16942,0.01076810103964482,0.3278,0.013661442090789667,0.14392,0.010883565592212886,0.27616,0.009994148287873258,0.24928,0.014137786248207312,0.47914,0.013297668968657618,0.026339999999999995,0.005552747067893512,0.0695,0.003004995840263346,0.10547999999999999,0.007248241165965711,0.17654,0.026231145609751778,0.79284,0.0040556133938036655,0.58378,0.013276181679986163,0.57466,0.009368457717255288,0.5911,0.011170720657146513,0.71026,0.004147047142244644,0.05488,0.005752999217799355,0.7200599999999999,0.021303591246548115,0.7004400000000001,0.017574640821365346,0.48848,0.008821677844945345,0.7200599999999999,0.021303591246548115,0.27233999999999997,0.010174625300226047,0.40953999999999996,0.009172949362119025,0.0,0.0,0.17646,0.015720464369731575,0.6909,0.005574495492867504
